sg_uf,nm_municipio,nr_candidato,nm_urna_candidato,sg_partido,ds_sit_totalizacao,sg_ue,sq_candidato,nm_tipo_destinacao_votos,nm_regiao,pc_votos_validos,qt_votos_nom_validos,qt_votos_concorrentes
PA,REDENÇÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5322,19160,36002
PA,REDENÇÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4678,16842,36002
PA,RIO MARIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5124,4614,9005
PA,RIO MARIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4876,4391,9005
PA,RONDON DO PARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6255,11478,18349
PA,RONDON DO PARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3745,6871,18349
PA,RURÓPOLIS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6149,6443,10478
PA,RURÓPOLIS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3851,4035,10478
PA,SALINÓPOLIS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.626,12695,20278
PA,SALINÓPOLIS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.374,7583,20278
PA,SALVATERRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7193,8310,11553
PA,SALVATERRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2807,3243,11553
PA,SANTA BÁRBARA DO PARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.642,6792,10580
PA,SANTA BÁRBARA DO PARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.358,3788,10580
PA,SANTA CRUZ DO ARARI,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7285,2573,3532
PA,SANTA CRUZ DO ARARI,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2715,959,3532
PA,SANTA ISABEL DO PARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6088,18742,30785
PA,SANTA ISABEL DO PARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3912,12043,30785
PA,SANTA LUZIA DO PARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6149,6533,10624
PA,SANTA LUZIA DO PARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3851,4091,10624
PA,SANTA MARIA DAS BARREIRAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.539,3960,7347
PA,SANTA MARIA DAS BARREIRAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.461,3387,7347
PA,SANTA MARIA DO PARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5763,8025,13926
PA,SANTA MARIA DO PARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4237,5901,13926
PA,SANTANA DO ARAGUAIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5184,6338,12227
PA,SANTANA DO ARAGUAIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4816,5889,12227
PA,SANTARÉM,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5841,83913,143657
PA,SANTARÉM,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4159,59744,143657
PA,SANTARÉM NOVO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7819,3378,4320
PA,SANTARÉM NOVO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2181,942,4320
PA,SANTO ANTÔNIO DO TAUÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6897,11220,16268
PA,SANTO ANTÔNIO DO TAUÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3103,5048,16268
PA,SAPUCAIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5218,1294,2480
PA,SAPUCAIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4782,1186,2480
PA,SENADOR JOSÉ PORFÍRIO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6625,3417,5158
PA,SENADOR JOSÉ PORFÍRIO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3375,1741,5158
PA,SOURE,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.757,9515,12570
PA,SOURE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.243,3055,12570
PA,SÃO CAETANO DE ODIVELAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6697,6595,9848
PA,SÃO CAETANO DE ODIVELAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3303,3253,9848
PA,SÃO DOMINGOS DO ARAGUAIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.636,6253,9832
PA,SÃO DOMINGOS DO ARAGUAIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.364,3579,9832
PA,SÃO DOMINGOS DO CAPIM,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.596,9217,15464
PA,SÃO DOMINGOS DO CAPIM,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.404,6247,15464
PA,SÃO FRANCISCO DO PARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5975,5860,9808
PA,SÃO FRANCISCO DO PARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4025,3948,9808
PA,SÃO FÉLIX DO XINGU,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5327,11361,21328
PA,SÃO FÉLIX DO XINGU,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4673,9967,21328
PA,SÃO GERALDO DO ARAGUAIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5677,6802,11981
PA,SÃO GERALDO DO ARAGUAIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4323,5179,11981
PA,SÃO JOÃO DA PONTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6653,2612,3926
PA,SÃO JOÃO DA PONTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3347,1314,3926
PA,SÃO JOÃO DE PIRABAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7114,7790,10950
PA,SÃO JOÃO DE PIRABAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2886,3160,10950
PA,SÃO JOÃO DO ARAGUAIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7158,4463,6235
PA,SÃO JOÃO DO ARAGUAIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2842,1772,6235
PA,SÃO MIGUEL DO GUAMÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5975,14916,24963
PA,SÃO MIGUEL DO GUAMÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4025,10047,24963
PA,SÃO SEBASTIÃO DA BOA VISTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7357,9299,12640
PA,SÃO SEBASTIÃO DA BOA VISTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2643,3341,12640
PA,TAILÂNDIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5858,16853,28768
PA,TAILÂNDIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4142,11915,28768
PA,TERRA ALTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6813,4649,6824
PA,TERRA ALTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3187,2175,6824
PA,TERRA SANTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.618,4785,7743
PA,TERRA SANTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.382,2958,7743
PA,TOMÉ-AÇU,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6099,17094,28026
PA,TOMÉ-AÇU,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3901,10932,28026
PA,TRACUATEUA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7356,11544,15693
PA,TRACUATEUA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2644,4149,15693
PA,TRAIRÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5155,3058,5932
PA,TRAIRÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4845,2874,5932
PA,TUCUMÃ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5102,8303,16273
PA,TUCUMÃ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4898,7970,16273
PA,TUCURUÍ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6267,28752,45881
PA,TUCURUÍ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3733,17129,45881
PA,ULIANÓPOLIS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6208,6336,10207
PA,ULIANÓPOLIS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3792,3871,10207
PA,URUARÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5494,9122,16605
PA,URUARÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4506,7483,16605
PA,VIGIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.7126,17022,23886
PA,VIGIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.2874,6864,23886
PA,VISEU,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.8498,21047,24767
PA,VISEU,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.1502,3720,24767
PA,VITÓRIA DO XINGU,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5103,3313,6492
PA,VITÓRIA DO XINGU,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4897,3179,6492
PA,XINGUARA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.5558,11034,19854
PA,XINGUARA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.4442,8820,19854
PA,ÁGUA AZUL DO NORTE,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.5026,3003,5975
PA,ÁGUA AZUL DO NORTE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.4974,2972,5975
PA,ÓBIDOS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORTE,0.6856,14976,21843
PA,ÓBIDOS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORTE,0.3144,6867,21843
PB,AGUIAR,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7707,2547,3305
PB,AGUIAR,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2293,758,3305
PB,ALAGOA GRANDE,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6653,9980,15000
PB,ALAGOA GRANDE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3347,5020,15000
PB,ALAGOA NOVA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.5641,5986,10611
PB,ALAGOA NOVA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.4359,4625,10611
PB,ALAGOINHA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7492,5712,7624
PB,ALAGOINHA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2508,1912,7624
PB,ALCANTIL,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.5871,2082,3546
PB,ALCANTIL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.4129,1464,3546
PB,ALGODÃO DE JANDAÍRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8924,1866,2091
PB,ALGODÃO DE JANDAÍRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1076,225,2091
PB,ALHANDRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6276,7961,12685
PB,ALHANDRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3724,4724,12685
PB,AMPARO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8507,1470,1728
PB,AMPARO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1493,258,1728
PB,APARECIDA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7626,3941,5168
PB,APARECIDA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2374,1227,5168
PB,ARARA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6681,4030,6032
PB,ARARA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3319,2002,6032
PB,ARARUNA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.5524,5028,9102
PB,ARARUNA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.4476,4074,9102
PB,ARAÇAGI,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7498,7029,9374
PB,ARAÇAGI,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2502,2345,9374
PB,AREIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7543,10027,13294
PB,AREIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2457,3267,13294
PB,AREIA DE BARAÚNAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7315,1027,1404
PB,AREIA DE BARAÚNAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2685,377,1404
PB,AREIAL,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6241,2565,4110
PB,AREIAL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3759,1545,4110
PB,AROEIRAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7807,8681,11119
PB,AROEIRAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2193,2438,11119
PB,ASSUNÇÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7512,1842,2452
PB,ASSUNÇÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2488,610,2452
PB,BANANEIRAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7064,8455,11969
PB,BANANEIRAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2936,3514,11969
PB,BARAÚNA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.757,2187,2889
PB,BARAÚNA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.243,702,2889
PB,BARRA DE SANTA ROSA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7719,6051,7839
PB,BARRA DE SANTA ROSA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2281,1788,7839
PB,BARRA DE SANTANA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6767,3692,5456
PB,BARRA DE SANTANA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3233,1764,5456
PB,BARRA DE SÃO MIGUEL,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7369,2625,3562
PB,BARRA DE SÃO MIGUEL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2631,937,3562
PB,BAYEUX,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6676,35746,53541
PB,BAYEUX,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3324,17795,53541
PB,BAÍA DA TRAIÇÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7083,3096,4371
PB,BAÍA DA TRAIÇÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2917,1275,4371
PB,BELÉM,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6507,6217,9554
PB,BELÉM,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3493,3337,9554
PB,BELÉM DO BREJO DO CRUZ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6975,2967,4254
PB,BELÉM DO BREJO DO CRUZ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3025,1287,4254
PB,BERNARDINO BATISTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8587,1556,1812
PB,BERNARDINO BATISTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1413,256,1812
PB,BOA VENTURA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7561,2775,3670
PB,BOA VENTURA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2439,895,3670
PB,BOA VISTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6098,2761,4528
PB,BOA VISTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3902,1767,4528
PB,BOM JESUS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8182,1706,2085
PB,BOM JESUS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1818,379,2085
PB,BOM SUCESSO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8009,2546,3179
PB,BOM SUCESSO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1991,633,3179
PB,BONITO DE SANTA FÉ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7122,3877,5444
PB,BONITO DE SANTA FÉ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2878,1567,5444
PB,BOQUEIRÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6888,7301,10600
PB,BOQUEIRÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3112,3299,10600
PB,BORBOREMA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.667,1989,2982
PB,BORBOREMA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.333,993,2982
PB,BREJO DO CRUZ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6839,4877,7131
PB,BREJO DO CRUZ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3161,2254,7131
PB,BREJO DOS SANTOS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7502,3139,4184
PB,BREJO DOS SANTOS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2498,1045,4184
PB,CAAPORÃ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.732,8674,11849
PB,CAAPORÃ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.268,3175,11849
PB,CABACEIRAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.649,2219,3419
PB,CABACEIRAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.351,1200,3419
PB,CABEDELO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.5569,17146,30786
PB,CABEDELO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.4431,13640,30786
PB,CACHOEIRA DOS ÍNDIOS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8405,4359,5186
PB,CACHOEIRA DOS ÍNDIOS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1595,827,5186
PB,CACIMBA DE AREIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8323,2075,2493
PB,CACIMBA DE AREIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1677,418,2493
PB,CACIMBA DE DENTRO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.707,6649,9404
PB,CACIMBA DE DENTRO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.293,2755,9404
PB,CACIMBAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8356,2862,3425
PB,CACIMBAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1644,563,3425
PB,CAIÇARA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6248,2901,4643
PB,CAIÇARA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3752,1742,4643
PB,CAJAZEIRAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.801,25483,31813
PB,CAJAZEIRAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.199,6330,31813
PB,CAJAZEIRINHAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7667,1949,2542
PB,CAJAZEIRINHAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2333,593,2542
PB,CALDAS BRANDÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7263,2688,3701
PB,CALDAS BRANDÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2737,1013,3701
PB,CAMALAÚ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.9107,3518,3863
PB,CAMALAÚ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.0893,345,3863
PB,CAMPINA GRANDE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.5803,130622,225109
PB,CAMPINA GRANDE,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.4197,94487,225109
PB,CAPIM,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.5702,1979,3471
PB,CAPIM,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.4298,1492,3471
PB,CARAÚBAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.815,2260,2773
PB,CARAÚBAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.185,513,2773
PB,CARRAPATEIRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.9028,1374,1522
PB,CARRAPATEIRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.0972,148,1522
PB,CASSERENGUE,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7832,3009,3842
PB,CASSERENGUE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2168,833,3842
PB,CATINGUEIRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.611,1828,2992
PB,CATINGUEIRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.389,1164,2992
PB,CATOLÉ DO ROCHA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6699,10871,16227
PB,CATOLÉ DO ROCHA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3301,5356,16227
PB,CATURITÉ,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7574,2704,3570
PB,CATURITÉ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2426,866,3570
PB,CONCEIÇÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7824,7855,10039
PB,CONCEIÇÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2176,2184,10039
PB,CONDADO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7439,3132,4210
PB,CONDADO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2561,1078,4210
PB,CONDE,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6676,8854,13263
PB,CONDE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3324,4409,13263
PB,CONGO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.8146,2887,3544
PB,CONGO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.1854,657,3544
PB,COREMAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.7753,6538,8433
PB,COREMAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.2247,1895,8433
PB,COXIXOLA,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.772,1026,1329
PB,COXIXOLA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.228,303,1329
PB,CRUZ DO ESPÍRITO SANTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,NORDESTE,0.6632,7048,10628
PB,CRUZ DO ESPÍRITO SANTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,NORDESTE,0.3368,3580,10628
